model,tier,system,qid,type,judge,fuzzy,latency_ms,cost_usd,turns,gt_suspect,over_answered
llama-3.1-8b,2000,graph,COH-43,cohort,0.0,0.0,3159,,,False,False
llama-3.1-8b,2000,sql-fts,COH-43,cohort,0.5,0.0,775,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-43,cohort,0.0,0.5,1518,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-43,cohort,0.0,0.0,2238,,,False,False
llama-3.1-8b,2000,graph,TMP-141,temporal,0.0,0.0,3228,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-141,temporal,0.5,0.75,1318,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-141,temporal,0.0,0.25,2841,,,False,False
llama-3.1-8b,2000,llm-only,TMP-141,temporal,1.0,0.5,1017,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-141,temporal,0.0,0.0,5282,,,False,False
llama-3.1-8b,2000,graph,SL-160,simple-lookup,0.0,0.0,3103,,,False,False
llama-3.1-8b,2000,sql-fts,SL-160,simple-lookup,1.0,0.0,580,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-160,simple-lookup,0.0,0.0,3635,,,False,False
llama-3.1-8b,2000,llm-only,SL-160,simple-lookup,0.0,0.0,577,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-160,simple-lookup,0.0,0.0,4853,,,False,False
llama-3.1-8b,2000,graph,RSN-15,reasoning,0.0,0.0,3271,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-15,reasoning,0.5,0.13333333333333333,1288,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-15,reasoning,0.0,0.06666666666666667,2334,,,False,False
llama-3.1-8b,2000,llm-only,RSN-15,reasoning,1.0,0.26666666666666666,3953,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-15,reasoning,0.0,0.13333333333333333,28874,,,False,False
llama-3.1-8b,2000,graph,MH-137,multi-hop,0.0,0.0,5293,,,False,False
llama-3.1-8b,2000,sql-fts,MH-137,multi-hop,0.5,0.0,693,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-137,multi-hop,1.0,0.75,8056,,,False,False
llama-3.1-8b,2000,llm-only,MH-137,multi-hop,0.0,0.0,848,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-137,multi-hop,0.0,0.0,6618,,,False,False
llama-3.1-8b,2000,graph,COH-44,cohort,0.0,0.0,8926,,,False,False
llama-3.1-8b,2000,sql-fts,COH-44,cohort,0.0,0.5,1121,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-44,cohort,1.0,1.0,2166,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-44,cohort,0.0,0.0,5737,,,False,False
llama-3.1-8b,2000,graph,TMP-36,temporal,0.0,0.0,3465,,,False,False
llama-3.1-8b,2000,sql-fts,TMP-36,temporal,1.0,0.4782608695652174,2190,,,False,False
llama-3.1-8b,2000,sql-t2s,TMP-36,temporal,0.0,0.0,9233,,,False,False
llama-3.1-8b,2000,llm-only,TMP-36,temporal,0.5,0.6086956521739131,3781,,,False,False
llama-3.1-8b,2000,graph-cypher,TMP-36,temporal,0.0,0.0,25960,,,False,False
llama-3.1-8b,2000,graph,SL-32,simple-lookup,1.0,1.0,11038,,,False,False
llama-3.1-8b,2000,sql-fts,SL-32,simple-lookup,1.0,1.0,858,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-32,simple-lookup,0.0,0.0,13089,,,False,False
llama-3.1-8b,2000,llm-only,SL-32,simple-lookup,0.0,0.0,1887,,,False,False
llama-3.1-8b,2000,graph,RSN-57,reasoning,1.0,0.0,3782,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-57,reasoning,1.0,0.0,665,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-57,reasoning,1.0,0.0,28612,,,False,False
llama-3.1-8b,2000,llm-only,RSN-57,reasoning,0.0,0.2857142857142857,3833,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-57,reasoning,1.0,0.14285714285714285,12915,,,False,False
llama-3.1-8b,2000,graph,MH-98,multi-hop,0.0,0.0,4783,,,False,False
llama-3.1-8b,2000,sql-fts,MH-98,multi-hop,0.5,1.0,1680,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-98,multi-hop,0.0,0.0,13295,,,False,False
llama-3.1-8b,2000,llm-only,MH-98,multi-hop,0.5,1.0,1527,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-98,multi-hop,0.0,0.0,9846,,,False,False
llama-3.1-8b,2000,graph,COH-45,cohort,0.0,0.0,3739,,,False,False
llama-3.1-8b,2000,sql-fts,COH-45,cohort,0.0,0.0,535,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-45,cohort,1.0,1.0,2957,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-45,cohort,0.0,0.0,9146,,,False,False
llama-3.1-8b,2000,graph,SL-119,simple-lookup,0.0,0.0,9597,,,False,False
llama-3.1-8b,2000,sql-fts,SL-119,simple-lookup,1.0,1.0,1331,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-119,simple-lookup,1.0,1.0,3837,,,False,False
llama-3.1-8b,2000,llm-only,SL-119,simple-lookup,1.0,1.0,783,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-119,simple-lookup,0.5,1.0,7678,,,False,True
llama-3.1-8b,2000,graph,RSN-35,reasoning,0.0,0.0,4129,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-35,reasoning,0.5,0.0,863,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-35,reasoning,0.0,0.06666666666666667,12225,,,False,False
llama-3.1-8b,2000,llm-only,RSN-35,reasoning,0.5,0.0,1126,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-35,reasoning,0.0,0.0,20825,,,False,False
llama-3.1-8b,2000,graph,MH-18,multi-hop,1.0,0.5,4536,,,False,False
llama-3.1-8b,2000,sql-fts,MH-18,multi-hop,1.0,1.0,1159,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-18,multi-hop,0.0,0.0,6452,,,False,False
llama-3.1-8b,2000,llm-only,MH-18,multi-hop,1.0,0.75,1816,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-18,multi-hop,0.0,0.0,10270,,,False,False
llama-3.1-8b,2000,sql-fts,COH-46,cohort,0.0,0.0,3556,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-46,cohort,0.0,0.5,1762,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-46,cohort,0.0,0.0,2328,,,False,False
llama-3.1-8b,2000,graph,SL-201,simple-lookup,0.0,0.0,3665,,,False,False
llama-3.1-8b,2000,sql-fts,SL-201,simple-lookup,1.0,0.6,1540,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-201,simple-lookup,0.0,0.0,2542,,,False,False
llama-3.1-8b,2000,llm-only,SL-201,simple-lookup,1.0,0.8,2170,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-201,simple-lookup,1.0,0.7,3586,,,False,False
llama-3.1-8b,2000,graph,RSN-76,reasoning,1.0,0.25,20932,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-76,reasoning,1.0,0.125,1010,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-76,reasoning,0.0,0.25,19940,,,False,False
llama-3.1-8b,2000,llm-only,RSN-76,reasoning,0.0,0.0,1689,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-76,reasoning,0.5,0.125,36193,,,False,False
llama-3.1-8b,2000,graph,MH-63,multi-hop,0.0,0.3333333333333333,1846,,,False,False
llama-3.1-8b,2000,sql-fts,MH-63,multi-hop,0.5,0.0,836,,,False,False
llama-3.1-8b,2000,sql-t2s,MH-63,multi-hop,0.5,0.0,10753,,,False,False
llama-3.1-8b,2000,llm-only,MH-63,multi-hop,0.5,0.0,1434,,,False,False
llama-3.1-8b,2000,graph-cypher,MH-63,multi-hop,0.0,0.0,7553,,,False,False
llama-3.1-8b,2000,graph,COH-47,cohort,0.0,0.0,2388,,,False,False
llama-3.1-8b,2000,sql-fts,COH-47,cohort,0.0,0.0,798,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-47,cohort,0.0,0.0,3245,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-47,cohort,0.0,1.0,4745,,,False,False
llama-3.1-8b,2000,graph,SL-76,simple-lookup,1.0,1.0,5180,,,False,False
llama-3.1-8b,2000,sql-fts,SL-76,simple-lookup,1.0,1.0,1621,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-76,simple-lookup,1.0,1.0,3580,,,False,False
llama-3.1-8b,2000,llm-only,SL-76,simple-lookup,0.0,1.0,1131,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-76,simple-lookup,1.0,1.0,5100,,,False,False
llama-3.1-8b,2000,graph,RSN-16,reasoning,0.0,0.0,5396,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-16,reasoning,0.0,0.0,436,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-16,reasoning,0.5,0.23529411764705882,7100,,,False,False
llama-3.1-8b,2000,llm-only,RSN-16,reasoning,0.0,0.0,709,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-16,reasoning,0.5,0.17647058823529413,6227,,,False,False
llama-3.1-8b,2000,graph,COH-48,cohort,0.0,0.0,565,,,False,False
llama-3.1-8b,2000,sql-fts,COH-48,cohort,0.5,0.0,1401,,,True,False
llama-3.1-8b,2000,sql-t2s,COH-48,cohort,0.0,0.0,9263,,,False,False
llama-3.1-8b,2000,graph-cypher,COH-48,cohort,0.5,0.5,2472,,,True,False
llama-3.1-8b,2000,graph,SL-161,simple-lookup,0.5,0.0,1699,,,True,False
llama-3.1-8b,2000,sql-fts,SL-161,simple-lookup,0.0,0.0,373,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-161,simple-lookup,0.0,0.0,3452,,,False,False
llama-3.1-8b,2000,llm-only,SL-161,simple-lookup,0.0,0.0,682,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-161,simple-lookup,0.5,0.0,2764,,,True,False
llama-3.1-8b,2000,graph,RSN-36,reasoning,0.5,0.0,4489,,,False,False
llama-3.1-8b,2000,sql-fts,RSN-36,reasoning,0.0,0.0,1428,,,False,False
llama-3.1-8b,2000,sql-t2s,RSN-36,reasoning,0.5,0.06666666666666667,19582,,,False,False
llama-3.1-8b,2000,llm-only,RSN-36,reasoning,0.0,0.0,1305,,,False,False
llama-3.1-8b,2000,graph-cypher,RSN-36,reasoning,0.0,0.0,30211,,,False,False
llama-3.1-8b,2000,graph,COH-49,cohort,0.5,1.0,2046,,,True,False
llama-3.1-8b,2000,sql-fts,COH-49,cohort,0.0,0.0,393,,,False,False
llama-3.1-8b,2000,sql-t2s,COH-49,cohort,0.5,0.0,4981,,,True,False
llama-3.1-8b,2000,graph-cypher,COH-49,cohort,0.0,0.0,6225,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-1,simple-lookup,1.0,1.0,1183,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-1,simple-lookup,1.0,1.0,818,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-1,simple-lookup,0.0,0.0,9774,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-1,simple-lookup,0.5,1.0,960,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-1,simple-lookup,0.0,0.0,11999,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-2,simple-lookup,0.5,0.0,9404,,,True,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-2,simple-lookup,1.0,1.0,1143,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-2,simple-lookup,1.0,1.0,3153,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-2,simple-lookup,1.0,1.0,1445,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-2,simple-lookup,0.0,0.0,4059,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-3,simple-lookup,0.0,0.0,3965,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-3,simple-lookup,1.0,0.0,821,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-3,simple-lookup,0.0,0.0,3507,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-3,simple-lookup,1.0,0.0,1752,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-3,simple-lookup,0.0,0.0,34768,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-4,simple-lookup,0.0,0.0,9698,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-4,simple-lookup,1.0,1.0,1028,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-4,simple-lookup,1.0,1.0,3443,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-4,simple-lookup,1.0,1.0,1383,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-4,simple-lookup,0.0,0.0,21440,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-5,simple-lookup,1.0,0.4,3083,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-5,simple-lookup,1.0,0.2,737,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-5,simple-lookup,1.0,0.5,11839,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-5,simple-lookup,1.0,0.3,745,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-5,simple-lookup,1.0,0.3,3673,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-6,simple-lookup,1.0,0.4,2141,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-6,simple-lookup,1.0,0.3,386,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-6,simple-lookup,1.0,0.5,3133,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-6,simple-lookup,1.0,0.3,440,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-6,simple-lookup,1.0,0.4,2338,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-7,simple-lookup,1.0,0.5,1919,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-7,simple-lookup,1.0,0.3,552,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-7,simple-lookup,1.0,0.4,2251,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-7,simple-lookup,1.0,0.3,766,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-7,simple-lookup,0.0,0.0,3090,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-8,simple-lookup,0.0,0.0,3301,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-8,simple-lookup,1.0,1.0,1540,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-8,simple-lookup,0.0,0.0,2738,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-8,simple-lookup,1.0,1.0,1057,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-8,simple-lookup,0.0,0.0,4247,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-9,simple-lookup,0.0,0.0,3126,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-9,simple-lookup,1.0,1.0,4665,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-9,simple-lookup,0.0,0.0,2617,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-9,simple-lookup,1.0,1.0,3047,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-9,simple-lookup,0.0,0.0,4921,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-10,simple-lookup,0.0,0.0,3641,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-10,simple-lookup,0.5,0.0,555,,,True,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-10,simple-lookup,0.0,0.0,3511,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-10,simple-lookup,0.5,0.0,613,,,True,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-10,simple-lookup,0.0,0.0,4092,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-11,simple-lookup,0.0,0.0,5269,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-11,simple-lookup,0.5,0.0,715,,,True,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-11,simple-lookup,0.0,0.0,5676,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-11,simple-lookup,0.0,0.0,696,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-11,simple-lookup,0.0,0.0,3875,,,False,False
llama-3.1-8b,2000,graph,SL-BRIDGE-12,simple-lookup,0.0,0.0,5667,,,False,False
llama-3.1-8b,2000,sql-fts,SL-BRIDGE-12,simple-lookup,1.0,0.0,321,,,False,False
llama-3.1-8b,2000,sql-t2s,SL-BRIDGE-12,simple-lookup,0.0,0.0,3980,,,False,False
llama-3.1-8b,2000,llm-only,SL-BRIDGE-12,simple-lookup,0.0,0.0,900,,,False,False
llama-3.1-8b,2000,graph-cypher,SL-BRIDGE-12,simple-lookup,0.0,0.0,4203,,,False,False
llama-3.1-8b,20000,graph,TMP-17,temporal,0.5,0.38461538461538464,6028,,,False,False
llama-3.1-8b,20000,sql-fts,TMP-17,temporal,0.0,0.3076923076923077,1279,,,False,False
llama-3.1-8b,20000,sql-t2s,TMP-17,temporal,0.0,0.0,20114,,,False,False
llama-3.1-8b,20000,llm-only,TMP-17,temporal,0.5,0.7692307692307693,2111,,,False,False
llama-3.1-8b,20000,graph-cypher,TMP-17,temporal,0.0,0.07692307692307693,28732,,,False,False
llama-3.1-8b,20000,graph,SL-19,simple-lookup,0.5,0.5,3319,,,False,False
llama-3.1-8b,20000,sql-fts,SL-19,simple-lookup,1.0,1.0,801,,,False,False
llama-3.1-8b,20000,sql-t2s,SL-19,simple-lookup,0.0,0.3333333333333333,17940,,,False,False
llama-3.1-8b,20000,graph-cypher,SL-19,simple-lookup,0.0,0.0,38073,,,False,False
llama-3.1-8b,20000,graph,RSN-62,reasoning,0.0,0.0,3482,,,False,False
llama-3.1-8b,20000,sql-fts,RSN-62,reasoning,1.0,0.08695652173913043,991,,,False,False
llama-3.1-8b,20000,sql-t2s,RSN-62,reasoning,0.0,0.13043478260869565,2751,,,False,False
llama-3.1-8b,20000,llm-only,RSN-62,reasoning,0.5,0.21739130434782608,3462,,,False,False
llama-3.1-8b,20000,graph-cypher,RSN-62,reasoning,0.0,0.08695652173913043,20373,,,False,False
llama-3.1-8b,20000,graph,MH-82,multi-hop,0.0,0.0,11495,,,False,False
llama-3.1-8b,20000,sql-fts,MH-82,multi-hop,0.5,0.0,909,,,False,False
llama-3.1-8b,20000,sql-t2s,MH-82,multi-hop,0.0,0.0,5071,,,False,False
llama-3.1-8b,20000,llm-only,MH-82,multi-hop,0.0,0.0,2853,,,False,False
llama-3.1-8b,20000,graph-cypher,MH-82,multi-hop,0.0,0.0,14812,,,False,False
llama-3.1-8b,20000,graph,COH-14,cohort,0.0,0.0,2173,,,False,False
llama-3.1-8b,20000,sql-fts,COH-14,cohort,0.0,0.0,792,,,False,False
llama-3.1-8b,20000,sql-t2s,COH-14,cohort,0.0,0.25,7285,,,False,False
llama-3.1-8b,20000,graph-cypher,COH-14,cohort,0.0,0.25,9079,,,False,False
llama-3.1-8b,20000,graph,UNA-13,unanswerable,1.0,0.0,12728,,,False,False
llama-3.1-8b,20000,sql-fts,UNA-13,unanswerable,0.5,1.0,1722,,,False,False
llama-3.1-8b,20000,sql-t2s,UNA-13,unanswerable,0.5,0.5,8803,,,False,False
llama-3.1-8b,20000,llm-only,UNA-13,unanswerable,1.0,1.0,1008,,,False,False
llama-3.1-8b,20000,graph-cypher,UNA-13,unanswerable,1.0,1.0,32166,,,False,False
llama-3.1-8b,20000,graph,TMP-65,temporal,0.0,0.0,6955,,,False,False
llama-3.1-8b,20000,sql-fts,TMP-65,temporal,1.0,1.0,709,,,False,False
llama-3.1-8b,20000,llm-only,TMP-65,temporal,1.0,1.0,1498,,,False,False
llama-3.1-8b,20000,graph-cypher,TMP-65,temporal,0.0,0.0,3786,,,False,False
llama-3.1-8b,20000,graph,SL-108,simple-lookup,0.0,0.0,4128,,,False,False
llama-3.1-8b,20000,sql-fts,SL-108,simple-lookup,1.0,1.0,368,,,False,True
llama-3.1-8b,20000,sql-t2s,SL-108,simple-lookup,0.0,0.0,2804,,,False,False
llama-3.1-8b,20000,graph-cypher,SL-108,simple-lookup,1.0,1.0,4150,,,False,True
llama-3.1-8b,20000,graph,RSN-4,reasoning,0.5,0.0,6002,,,False,False
llama-3.1-8b,20000,sql-fts,RSN-4,reasoning,1.0,0.11764705882352941,2291,,,False,False
llama-3.1-8b,20000,sql-t2s,RSN-4,reasoning,0.0,0.058823529411764705,45380,,,False,False
llama-3.1-8b,20000,graph,TMP-1,temporal,0.0,0.45454545454545453,10957,,,False,False
llama-3.1-8b,20000,sql-fts,TMP-1,temporal,1.0,0.6363636363636364,2111,,,False,False
llama-3.1-8b,20000,sql-t2s,TMP-1,temporal,0.0,0.0,8395,,,False,False
llama-3.1-8b,20000,llm-only,TMP-1,temporal,0.0,0.45454545454545453,1599,,,False,False
llama-3.1-8b,20000,graph-cypher,TMP-1,temporal,0.0,0.0,8459,,,False,False
llama-3.1-8b,20000,graph,SL-188,simple-lookup,0.0,0.0,36657,,,False,False
llama-3.1-8b,20000,sql-fts,SL-188,simple-lookup,0.5,0.8,926,,,False,False
llama-3.1-8b,20000,sql-t2s,SL-188,simple-lookup,1.0,0.7,3710,,,False,False
llama-3.1-8b,20000,graph-cypher,SL-188,simple-lookup,1.0,0.7,7228,,,False,False
llama-3.1-8b,20000,llm-only,RSN-4,reasoning,0.5,0.0,1744,,,False,False
llama-3.1-8b,20000,graph-cypher,RSN-4,reasoning,0.0,0.058823529411764705,13546,,,False,False
llama-3.1-8b,20000,graph,MH-4,multi-hop,0.0,0.0,16005,,,False,False
llama-3.1-8b,20000,sql-fts,MH-4,multi-hop,0.0,0.0,1382,,,False,False
llama-3.1-8b,20000,sql-t2s,MH-4,multi-hop,0.0,0.0,15437,,,False,False
llama-3.1-8b,20000,llm-only,MH-4,multi-hop,1.0,1.0,1499,,,False,False
llama-3.1-8b,20000,graph-cypher,MH-4,multi-hop,0.0,0.0,14807,,,False,False
llama-3.1-8b,20000,graph,COH-1,cohort,1.0,0.0,6068,,,False,False
llama-3.1-8b,20000,sql-fts,COH-1,cohort,0.0,0.0,940,,,False,False
llama-3.1-8b,20000,sql-t2s,COH-1,cohort,0.0,0.0,2862,,,False,False
llama-3.1-8b,20000,graph-cypher,COH-1,cohort,1.0,1.0,7414,,,False,False
llama-3.1-8b,20000,graph,UNA-6,unanswerable,0.0,1.0,2729,,,False,False
llama-3.1-8b,20000,sql-fts,UNA-6,unanswerable,0.0,0.0,3049,,,False,False
llama-3.1-8b,20000,sql-t2s,UNA-6,unanswerable,0.0,1.0,2273,,,False,False
llama-3.1-8b,20000,graph-cypher,UNA-6,unanswerable,0.0,0.0,2645,,,False,False
llama-3.1-8b,20000,graph,TMP-57,temporal,0.5,0.07692307692307693,6129,,,False,False
llama-3.1-8b,20000,sql-fts,TMP-57,temporal,0.5,0.46153846153846156,1225,,,False,False
llama-3.1-8b,20000,sql-t2s,TMP-57,temporal,1.0,0.07692307692307693,7676,,,False,False
llama-3.1-8b,20000,llm-only,TMP-57,temporal,0.5,0.38461538461538464,2279,,,False,False
llama-3.1-8b,20000,graph-cypher,TMP-57,temporal,0.0,0.38461538461538464,29635,,,False,False
llama-3.1-8b,20000,graph,SL-4,simple-lookup,0.0,0.0,1765,,,False,False
llama-3.1-8b,20000,sql-fts,SL-4,simple-lookup,1.0,1.0,893,,,False,False
llama-3.1-8b,20000,sql-t2s,SL-4,simple-lookup,0.0,0.0,15668,,,False,False
llama-3.1-8b,20000,graph-cypher,SL-4,simple-lookup,0.0,0.0,16639,,,False,False
llama-3.1-8b,20000,graph,RSN-101,reasoning,0.0,0.0,1936,,,False,False
llama-3.1-8b,20000,sql-fts,RSN-101,reasoning,0.5,0.0,397,,,False,False
llama-3.1-8b,20000,sql-t2s,RSN-101,reasoning,1.0,0.42857142857142855,17969,,,False,False
llama-3.1-8b,20000,llm-only,RSN-101,reasoning,0.5,0.14285714285714285,1801,,,False,False
llama-3.1-8b,20000,graph-cypher,RSN-101,reasoning,0.0,0.2857142857142857,48879,,,False,False
llama-3.1-8b,20000,graph,MH-48,multi-hop,0.0,0.0,3334,,,False,False
llama-3.1-8b,20000,sql-fts,MH-48,multi-hop,0.0,0.0,789,,,False,False
llama-3.1-8b,20000,sql-t2s,MH-48,multi-hop,0.0,0.0,37431,,,False,False
llama-3.1-8b,20000,llm-only,MH-48,multi-hop,0.5,0.0,1297,,,False,False
llama-3.1-8b,20000,graph-cypher,MH-48,multi-hop,0.0,0.0,19661,,,False,False
llama-3.1-8b,20000,graph,COH-38,cohort,0.0,0.0,16043,,,False,False
llama-3.1-8b,20000,sql-fts,COH-38,cohort,1.0,0.0,1071,,,False,False
llama-3.1-8b,20000,sql-t2s,COH-38,cohort,0.0,0.4000000000000001,2631,,,False,False
llama-3.1-8b,20000,graph-cypher,COH-38,cohort,0.0,0.0,9701,,,False,False
llama-3.1-8b,20000,graph,UNA-1,unanswerable,0.0,1.0,2548,,,False,False
llama-3.1-8b,20000,sql-fts,UNA-1,unanswerable,1.0,0.0,708,,,False,False
llama-3.1-8b,20000,sql-t2s,UNA-1,unanswerable,1.0,1.0,17848,,,False,False
llama-3.1-8b,20000,graph-cypher,UNA-1,unanswerable,0.5,1.0,69743,,,False,False
llama-3.1-8b,20000,graph,TMP-131,temporal,0.0,0.0,4254,,,False,False
llama-3.1-8b,20000,sql-fts,TMP-131,temporal,1.0,0.4,897,,,False,False
llama-3.1-8b,20000,sql-t2s,TMP-131,temporal,0.0,0.0,10249,,,False,False
llama-3.1-8b,20000,graph-cypher,TMP-131,temporal,0.0,0.0,31968,,,False,False
llama-3.1-8b,20000,graph,SL-66,simple-lookup,0.0,0.0,12348,,,False,False
llama-3.1-8b,20000,sql-fts,SL-66,simple-lookup,0.5,1.0,1004,,,False,False
llama-3.1-8b,20000,graph-cypher,SL-66,simple-lookup,1.0,1.0,10601,,,False,False
llama-3.1-8b,20000,graph,RSN-43,reasoning,0.5,0.25,2534,,,False,False
llama-3.1-8b,20000,sql-fts,RSN-43,reasoning,0.5,0.0,352,,,False,False
llama-3.1-8b,20000,sql-t2s,RSN-43,reasoning,0.5,0.25,5673,,,False,False
llama-3.1-8b,20000,llm-only,RSN-43,reasoning,0.0,0.0,1628,,,False,False
llama-3.1-8b,20000,graph-cypher,RSN-43,reasoning,0.0,0.25,22763,,,False,False
llama-3.1-8b,20000,graph,MH-114,multi-hop,0.0,0.0,4422,,,False,False
llama-3.1-8b,20000,sql-fts,MH-114,multi-hop,0.0,0.0,375,,,False,False
llama-3.1-8b,20000,sql-t2s,MH-114,multi-hop,0.0,0.0,2891,,,False,False
llama-3.1-8b,20000,llm-only,MH-114,multi-hop,0.0,0.0,1287,,,False,False
llama-3.1-8b,20000,graph-cypher,MH-114,multi-hop,0.0,0.0,10785,,,False,False
llama-3.1-8b,20000,graph,COH-12,cohort,0.0,0.0,5582,,,False,False
llama-3.1-8b,20000,sql-fts,COH-12,cohort,0.0,0.0,560,,,False,False
llama-3.1-8b,20000,sql-t2s,COH-12,cohort,0.0,0.0,4858,,,False,False
llama-3.1-8b,20000,graph,UNA-16,unanswerable,0.0,0.0,5045,,,False,False
